CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
343995450,12/30/2015,4:15:00,12/30/2015,4:25:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1011455,206347,40.7330179,-73.90183927,"(40.7330179, -73.901839265)"
420113965,12/30/2015,4:00:00,12/30/2015,5:20:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,980274,173527,40.64297547,-74.01432844,"(40.642975466, -74.014328444)"
979137888,12/30/2015,3:30:00,12/30/2015,3:40:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1006870,243393,40.83471219,-73.91825831,"(40.834712186, -73.918258306)"
634127918,12/30/2015,0:20:00,12/30/2015,0:25:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1010107,260464,40.88155806,-73.90649474,"(40.881558061, -73.906494738)"
725897447,12/29/2015,23:20:00,12/29/2015,23:30:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,OTHER,,,1021446,216696,40.76138691,-73.86573215,"(40.761386905, -73.865732147)"
715266866,12/29/2015,21:00:00,,,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1007652,244800,40.83857196,-73.91542744,"(40.838571955, -73.915427441)"
159462036,12/29/2015,22:50:00,12/29/2015,22:53:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,984033,159496,40.60446419,-74.00078292,"(40.60446419, -74.00078292)"
815395681,12/29/2015,21:35:00,12/29/2015,21:45:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1020941,190498,40.68948194,-73.86769791,"(40.689481941, -73.867697911)"
570063928,12/29/2015,21:04:00,12/29/2015,21:06:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,PARK/PLAYGROUND,,,998660,190488,40.68951881,-73.94804063,"(40.689518813, -73.948040627)"
499877125,12/29/2015,19:00:00,12/29/2015,19:05:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,,STREET,,,1005557,190716,40.6901307,-73.92317012,"(40.690130704, -73.923170121)"
352720498,12/29/2015,18:45:00,,,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1005207,233367,40.80719775,-73.92429929,"(40.807197754, -73.924299287)"
274997189,12/29/2015,18:00:00,12/29/2015,18:02:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,930746,153936,40.58904162,-74.19264062,"(40.589041623, -74.192640624)"
496616850,12/29/2015,17:15:00,,,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,963272,164619,40.61850094,-74.07556524,"(40.618500938, -74.075565242)"
763529125,12/29/2015,14:00:00,12/29/2015,15:30:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,,STREET,,,996606,232352,40.80442807,-73.95537021,"(40.804428073, -73.95537021)"
219179157,12/29/2015,13:00:00,12/29/2015,13:05:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1038726,194468,40.70028705,-73.80353532,"(40.700287049, -73.803535317)"
361212554,12/29/2015,5:05:00,12/29/2015,5:06:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1017478,256069,40.86947048,-73.8798608,"(40.869470477, -73.879860804)"
635209201,12/28/2015,6:25:00,12/28/2015,6:35:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1048103,197334,40.70809083,-73.76969041,"(40.708090827, -73.769690405)"
402689449,12/28/2015,20:00:00,12/28/2015,20:10:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1017478,256069,40.86947048,-73.8798608,"(40.869470477, -73.879860804)"
496385882,12/28/2015,19:10:00,12/28/2015,19:16:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,996889,239161,40.82311648,-73.95433516,"(40.823116479, -73.954335162)"
118970529,12/28/2015,0:20:00,,,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,983821,213359,40.75230592,-74.00154983,"(40.752305918, -74.001549833)"
425629657,12/28/2015,14:00:00,,,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1002024,206825,40.73435387,-73.9358673,"(40.734353871, -73.935867304)"
633802280,12/28/2015,12:10:00,12/28/2015,12:20:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,TAFT,999061,229912,40.79772717,-73.94650786,"(40.797727166, -73.946507862)"
890022337,12/28/2015,10:48:00,12/28/2015,10:55:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,,STREET,,,1004018,187477,40.68124396,-73.92872913,"(40.681243963, -73.92872913)"
920395453,12/28/2015,6:20:00,12/28/2015,7:10:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1048355,197391,40.70824546,-73.76878093,"(40.708245456, -73.768780929)"
854192138,12/28/2015,3:00:00,12/28/2015,3:25:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,985392,187891,40.6824023,-73.99588396,"(40.682402296, -73.995883963)"
495103806,12/28/2015,0:48:00,12/28/2015,1:30:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,993633,164188,40.6173378,-73.966204,"(40.617337803, -73.966204)"
576460785,12/26/2015,21:30:00,12/26/2015,21:40:00,12/28/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1014046,186272,40.67790844,-73.89257915,"(40.677908438, -73.892579148)"
609848209,12/27/2015,22:05:00,12/27/2015,22:13:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,OPPOSITE OF,STREET,,,1011373,258416,40.87593314,-73.9019248,"(40.875933138, -73.901924796)"
506255273,12/27/2015,18:50:00,12/27/2015,18:55:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,FRONT OF,STREET,,,999347,232501,40.80483278,-73.94546908,"(40.804832779, -73.945469081)"
263409545,12/27/2015,18:40:00,12/27/2015,18:45:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1004904,193118,40.69672519,-73.92551742,"(40.696725185, -73.925517421)"
272355672,12/27/2015,17:21:00,,,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,REAR OF,RESIDENCE - APT. HOUSE,,,1005372,183781,40.67109615,-73.92385895,"(40.671096151, -73.923858951)"
992921736,12/27/2015,17:17:00,12/27/2015,17:22:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1021170,241240,40.82875462,-73.86659352,"(40.828754623, -73.866593516)"
188687440,12/27/2015,17:12:00,,,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,PARK/PLAYGROUND,MULLALY PARK,,1005423,242397,40.83198204,-73.92349055,"(40.831982041, -73.923490551)"
340121099,12/27/2015,16:00:00,12/27/2015,16:05:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,1001128,232587,40.8050656,-73.93903566,"(40.805065604, -73.939035658)"
543283575,12/27/2015,11:00:00,,,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008823,243401,40.83472893,-73.91120062,"(40.834728926, -73.911200616)"
259150256,12/27/2015,6:00:00,12/27/2015,6:05:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1004527,196094,40.70489448,-73.92686803,"(40.70489448, -73.926868026)"
603381367,12/27/2015,3:45:00,12/27/2015,4:00:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1022193,213463,40.75250998,-73.86305389,"(40.752509979, -73.863053893)"
725318233,12/27/2015,1:59:00,,,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1017514,240674,40.82721564,-73.87980702,"(40.827215642, -73.879807015)"
453827198,12/27/2015,1:40:00,12/27/2015,2:13:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1015140,255733,40.86855675,-73.88831572,"(40.868556751, -73.888315722)"
554482649,12/27/2015,0:40:00,12/27/2015,0:45:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,1001629,231389,40.80177645,-73.93722907,"(40.801776451, -73.937229074)"
198009078,12/26/2015,23:00:00,12/26/2015,23:05:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,,STREET,,,982415,207579,40.73644108,-74.00662291,"(40.736441081, -74.006622908)"
503348831,12/26/2015,19:00:00,12/26/2015,19:05:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1032864,187623,40.68153328,-73.82472579,"(40.681533281, -73.824725786)"
643501955,12/24/2015,1:00:00,12/24/2015,7:30:00,12/27/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1019165,210167,40.74347577,-73.87399994,"(40.74347577, -73.873999939)"
328335991,12/26/2015,22:20:00,12/26/2015,22:40:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,RESIDENCE - APT. HOUSE,,,1000728,246388,40.84294619,-73.94044663,"(40.842946185, -73.940446626)"
819817198,12/26/2015,15:35:00,12/26/2015,15:40:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1013064,186592,40.67879002,-73.89611814,"(40.678790016, -73.896118141)"
554597169,12/26/2015,15:20:00,,,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,OPPOSITE OF,STREET,,,1026072,259030,40.87756097,-73.84876952,"(40.877560968, -73.848769524)"
144320217,12/26/2015,13:50:00,12/26/2015,14:00:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,998504,173213,40.64210303,-73.94863967,"(40.642103028, -73.948639667)"
915361781,12/26/2015,5:45:00,,,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,OPPOSITE OF,STREET,,,1012533,255935,40.86911992,-73.89774072,"(40.869119917, -73.897740717)"
147072336,12/26/2015,5:00:00,12/26/2015,5:05:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1040191,191431,40.69194207,-73.79827708,"(40.69194207, -73.798277077)"
921616110,12/26/2015,4:00:00,12/26/2015,4:10:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1004911,240519,40.82682868,-73.9253465,"(40.826828682, -73.9253465)"
776210530,12/26/2015,3:40:00,12/26/2015,3:50:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,OTHER,,,1017772,240710,40.82731348,-73.87887459,"(40.827313476, -73.878874593)"
216355977,12/26/2015,1:00:00,12/26/2015,5:50:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1005322,192807,40.69587058,-73.92401097,"(40.695870577, -73.924010972)"
465494527,12/25/2015,23:50:00,12/26/2015,0:01:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,,STREET,,,985049,198969,40.71280887,-73.99711934,"(40.71280887, -73.997119337)"
351253104,12/25/2015,23:40:00,12/25/2015,23:55:00,12/26/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1003462,242606,40.83256017,-73.93057623,"(40.832560169, -73.930576233)"
587717903,12/21/2015,15:00:00,,,12/21/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,982883,212411,40.7497038,-74.00493515,"(40.749703802, -74.004935148)"
583346377,12/25/2015,22:10:00,12/25/2015,22:15:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,982950,174396,40.64536148,-74.00468599,"(40.645361481, -74.004685992)"
871292202,12/25/2015,19:55:00,12/25/2015,21:00:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1010208,240350,40.82635085,-73.90620737,"(40.826350847, -73.906207373)"
826256094,12/25/2015,16:00:00,12/25/2015,16:05:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,OPPOSITE OF,STREET,,,1004639,240631,40.82713672,-73.92632899,"(40.827136722, -73.926328985)"
591498539,12/25/2015,15:10:00,12/25/2015,15:20:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1008068,236071,40.81461223,-73.91395502,"(40.814612232, -73.91395502)"
435369733,12/25/2015,7:50:00,12/25/2015,8:00:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,998636,194684,40.7010359,-73.94811821,"(40.701035899, -73.948118207)"
595328171,12/25/2015,5:05:00,12/25/2015,5:13:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,981892,176231,40.65039794,-74.00849914,"(40.650397941, -74.008499136)"
706506690,12/25/2015,4:30:00,12/25/2015,4:35:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,981245,175414,40.64815526,-74.01083041,"(40.648155257, -74.010830412)"
230405720,12/25/2015,4:30:00,12/25/2015,5:45:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE - APT. HOUSE,,,1036363,218220,40.76549454,-73.81187342,"(40.765494543, -73.811873416)"
815203647,12/25/2015,4:00:00,12/25/2015,4:15:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1012610,239967,40.82529224,-73.89752985,"(40.825292236, -73.897529849)"
864602101,12/25/2015,3:21:00,12/25/2015,3:36:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1030422,188449,40.68381353,-73.83352463,"(40.683813533, -73.833524628)"
915207595,12/25/2015,2:00:00,12/25/2015,2:10:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1024193,213129,40.75158443,-73.85583729,"(40.751584427, -73.855837294)"
214510293,12/24/2015,23:00:00,12/24/2015,23:30:00,12/25/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1020524,213288,40.75203665,-73.86907874,"(40.752036653, -73.869078744)"
199620459,12/24/2015,20:10:00,12/24/2015,20:12:00,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,BUS STOP,,,1000231,197012,40.70742297,-73.9423603,"(40.707422974, -73.942360304)"
306047840,12/24/2015,18:27:00,12/24/2015,18:37:00,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,26,FRONT OF,STREET,,,995761,234022,40.8090129,-73.95841958,"(40.809012904, -73.95841958)"
451304004,12/24/2015,15:15:00,12/24/2015,15:30:00,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,,STREET,,,1031259,242536,40.83226383,-73.83012859,"(40.832263831, -73.830128593)"
821630691,12/24/2015,6:45:00,12/24/2015,6:47:00,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1019359,185290,40.6751936,-73.87342955,"(40.675193595, -73.873429548)"
879588181,12/24/2015,3:30:00,12/24/2015,3:35:00,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,OTHER,,,1010990,254549,40.86532058,-73.90332515,"(40.86532058, -73.903325153)"
904983708,12/24/2015,3:10:00,,,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1018831,259891,40.87995549,-73.87494912,"(40.879955485, -73.874949116)"
641691910,12/24/2015,1:53:00,,,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,GAS STATION,,,1005676,246188,40.84238663,-73.9225642,"(40.842386625, -73.922564198)"
138750039,12/24/2015,0:11:00,12/24/2015,1:30:00,12/24/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,952026,170973,40.63590755,-74.11610419,"(40.635907554, -74.116104191)"
513738965,12/23/2015,18:50:00,12/23/2015,19:17:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,994793,176795,40.65194004,-73.962006,"(40.651940039, -73.962006001)"
572524127,12/23/2015,18:00:00,12/23/2015,19:00:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1007108,216725,40.7615152,-73.91748901,"(40.761515196, -73.917489006)"
507832884,12/23/2015,17:50:00,12/23/2015,18:00:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1031307,216054,40.7595778,-73.8301407,"(40.759577798, -73.8301407)"
682307211,12/23/2015,16:45:00,12/23/2015,17:00:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,,STREET,,,997239,234420,40.81010326,-73.95307974,"(40.810103255, -73.953079743)"
336097987,12/23/2015,15:20:00,,,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,,OTHER,,,988985,209617,40.74203381,-73.98291412,"(40.74203381, -73.982914121)"
927791284,12/23/2015,5:15:00,12/23/2015,5:17:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,960467,171221,40.63661495,-74.08569225,"(40.636614949, -74.08569225)"
364332646,12/23/2015,2:30:00,12/23/2015,2:50:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1000098,249298,40.85093443,-73.9427167,"(40.850934432, -73.942716695)"
253743248,12/23/2015,2:20:00,12/23/2015,2:30:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,,,981280,168674,40.62965541,-74.01070132,"(40.629655406, -74.010701316)"
780962136,12/23/2015,0:30:00,12/23/2015,0:35:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,RESTAURANT/DINER,,,1011153,235312,40.81252013,-73.902813,"(40.812520134, -73.902813002)"
326745879,12/22/2015,19:00:00,12/22/2015,20:00:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1028531,246932,40.84434366,-73.83995752,"(40.844343656, -73.839957515)"
320988202,11/30/2015,19:00:00,11/30/2015,19:05:00,12/23/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1014864,213360,40.75225568,-73.88950687,"(40.752255681, -73.889506867)"
426246116,12/22/2015,21:05:00,12/22/2015,21:10:00,12/22/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1038987,184295,40.67236295,-73.80267668,"(40.672362948, -73.802676675)"
561683195,12/22/2015,20:55:00,,,12/22/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1056097,198285,40.71063979,-73.7408469,"(40.710639787, -73.7408469)"
