INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172079526,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,378,,2017-09-24 06:32:00,2017,9,Sunday,6,Part One,NAHANT AVE,42.28813557,-71.05125038,"(42.28813557, -71.05125038)"
I172079522,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,365,,2017-09-24 06:30:00,2017,9,Sunday,6,Part One,DORCHESTER AVE,42.29083470,-71.06288798,"(42.29083470, -71.06288798)"
I172079519,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,823,,2017-09-24 01:32:00,2017,9,Sunday,1,Part One,STOUGHTON ST,42.31489621,-71.06043028,"(42.31489621, -71.06043028)"
I172079486,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,457,,2017-09-24 01:48:00,2017,9,Sunday,1,Part One,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
I172079485,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E18,498,,2017-09-24 01:26:00,2017,9,Sunday,1,Part One,CLARE AVE,42.27544488,-71.11869065,"(42.27544488, -71.11869065)"
I172079377,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A1,87,,2017-09-23 16:36:00,2017,9,Saturday,16,Part One,COMMERCIAL ST,42.36510426,-71.05108093,"(42.36510426, -71.05108093)"
I172079362,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,22,,2017-09-18 15:20:00,2017,9,Monday,15,Part One,MARION ST,42.37575891,-71.03536688,"(42.37575891, -71.03536688)"
I172079320,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A1,86,,2017-09-23 14:07:00,2017,9,Saturday,14,Part One,WIGET ST,42.36400750,-71.05616211,"(42.36400750, -71.05616211)"
I172079240,00561,Other Burglary,BURGLARY - OTHER - ATTEMPT,C11,334,,2017-09-23 09:37:00,2017,9,Saturday,9,Part One,FERNALD TER,42.31012879,-71.06679010,"(42.31012879, -71.06679010)"
I172079207,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,E13,302,,2017-09-23 07:55:00,2017,9,Saturday,7,Part One,CENTRE ST,42.32270922,-71.09932317,"(42.32270922, -71.09932317)"
I172079115,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,249,,2017-09-22 22:53:00,2017,9,Friday,22,Part One,SAGAMORE ST,42.31431291,-71.05481059,"(42.31431291, -71.05481059)"
I172079053,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,579,,2017-09-22 08:00:00,2017,9,Friday,8,Part One,PRIESING ST,42.32188259,-71.10378919,"(42.32188259, -71.10378919)"
I172079014,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,587,,2017-09-22 16:09:00,2017,9,Friday,16,Part One,DELLE AVE,42.33122453,-71.09907131,"(42.33122453, -71.09907131)"
I172078930,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,336,,2017-09-22 14:10:00,2017,9,Friday,14,Part One,OLNEY ST,42.30545318,-71.06956313,"(42.30545318, -71.06956313)"
I172078898,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E18,478,,2017-09-21 12:41:00,2017,9,Thursday,12,Part One,CUMMINS HWY,42.27241146,-71.10740605,"(42.27241146, -71.10740605)"
I172078854,00541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,D14,803,,2017-09-22 09:48:00,2017,9,Friday,9,Part One,RUGG RD,42.35493413,-71.13536186,"(42.35493413, -71.13536186)"
I172078838,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,79,,2017-09-21 22:00:00,2017,9,Thursday,22,Part One,THACHER ST,42.36527174,-71.05810044,"(42.36527174, -71.05810044)"
I172078834,00560,Other Burglary,BURGLARY - OTHER - FORCE,B3,444,,2017-09-21 05:30:00,2017,9,Thursday,5,Part One,ESMOND ST,42.29861988,-71.08511004,"(42.29861988, -71.08511004)"
I172078807,00560,Other Burglary,BURGLARY - OTHER - FORCE,E18,487,,2017-09-22 06:49:00,2017,9,Friday,6,Part One,RIVER ST,42.26352306,-71.10578562,"(42.26352306, -71.10578562)"
I172078786,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,388,,2017-09-22 02:09:00,2017,9,Friday,2,Part One,DORCHESTER AVE,42.27839920,-71.06636305,"(42.27839920, -71.06636305)"
I172078760,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,770,,2017-09-21 22:28:00,2017,9,Thursday,22,Part One,LEICESTER ST,42.35173894,-71.15380713,"(42.35173894, -71.15380713)"
I172078750,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,473,,2017-09-21 06:30:00,2017,9,Thursday,6,Part One,LIVERMORE ST,42.27419690,-71.10738225,"(42.27419690, -71.10738225)"
I172078730,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A1,80,,2017-09-21 19:58:00,2017,9,Thursday,19,Part One,PRINCE ST,42.36577464,-71.05645072,"(42.36577464, -71.05645072)"
I172078619,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E13,568,,2017-09-21 14:00:00,2017,9,Thursday,14,Part One,SIGOURNEY ST,42.30892227,-71.09986991,"(42.30892227, -71.09986991)"
I172078575,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,470,,2017-09-21 12:42:00,2017,9,Thursday,12,Part One,ITASCA ST,42.27718001,-71.09870916,"(42.27718001, -71.09870916)"
I172078575,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,470,,2017-09-21 12:42:00,2017,9,Thursday,12,Part One,ITASCA ST,42.27718001,-71.09870916,"(42.27718001, -71.09870916)"
I172078509,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C6,213,,2017-09-21 08:50:00,2017,9,Thursday,8,Part One,W THIRD ST,42.33768604,-71.04696266,"(42.33768604, -71.04696266)"
I172078472,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,400,,2017-09-21 04:31:00,2017,9,Thursday,4,Part One,WASHINGTON ST,42.28581121,-71.07115483,"(42.28581121, -71.07115483)"
I172078427,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,766,,2017-09-20 09:30:00,2017,9,Wednesday,9,Part One,CORINNE RD,42.35574817,-71.15989759,"(42.35574817, -71.15989759)"
I172078427,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,766,,2017-09-20 09:30:00,2017,9,Wednesday,9,Part One,CORINNE RD,42.35574817,-71.15989759,"(42.35574817, -71.15989759)"
I172078388,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,332,,2017-09-20 17:51:00,2017,9,Wednesday,17,Part One,GLENDALE ST,42.31288478,-71.06698234,"(42.31288478, -71.06698234)"
I172078268,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C6,223,,2017-09-20 12:23:00,2017,9,Wednesday,12,Part One,N ST,42.33696270,-71.03130111,"(42.33696270, -71.03130111)"
I172078264,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C11,403,,2017-09-20 12:19:00,2017,9,Wednesday,12,Part One,HURLCROFT AVE,42.28210068,-71.06581108,"(42.28210068, -71.06581108)"
I172078181,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A7,15,,2017-09-20 07:47:00,2017,9,Wednesday,7,Part One,SARATOGA ST,42.38208102,-71.02170103,"(42.38208102, -71.02170103)"
I172078176,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,159,,2017-09-20 06:47:00,2017,9,Wednesday,6,Part One,WALTHAM ST,42.34345486,-71.07091946,"(42.34345486, -71.07091946)"
I172078154,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,476,,2017-09-19 23:30:00,2017,9,Tuesday,23,Part One,CUMMINS HWY,42.26917932,-71.09639734,"(42.26917932, -71.09639734)"
I172078090,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,509,,2017-09-19 18:18:00,2017,9,Tuesday,18,Part One,WENHAM ST,42.29814161,-71.11337186,"(42.29814161, -71.11337186)"
I172078078,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,298,,2017-09-19 17:39:00,2017,9,Tuesday,17,Part One,ROCKLAND ST,42.32268030,-71.08548310,"(42.32268030, -71.08548310)"
I172078015,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,638,,2017-09-19 15:38:00,2017,9,Tuesday,15,Part One,LAMARTINE ST,42.31745674,-71.10463741,"(42.31745674, -71.10463741)"
I172077939,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,561,,2017-09-19 09:51:00,2017,9,Tuesday,9,Part One,JOHNSWOOD RD,42.28342743,-71.12219573,"(42.28342743, -71.12219573)"
I172077917,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,109,,2017-09-19 06:39:00,2017,9,Tuesday,6,Part One,HIGH ST,42.35563811,-71.05360316,"(42.35563811, -71.05360316)"
I172077914,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,561,,2017-09-19 00:00:00,2017,9,Tuesday,0,Part One,SHERWOOD ST,42.28395083,-71.12333555,"(42.28395083, -71.12333555)"
I172077911,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,444,,2017-09-19 08:39:00,2017,9,Tuesday,8,Part One,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I172077904,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,B2,261,,2017-09-18 16:40:00,2017,9,Monday,16,Part One,DUDLEY ST,42.32046979,-71.07161950,"(42.32046979, -71.07161950)"
I172077901,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,469,,2017-09-19 03:45:00,2017,9,Tuesday,3,Part One,BLUE HILL AVE,42.27567917,-71.09363988,"(42.27567917, -71.09363988)"
I172077749,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D14,938,,2017-09-18 07:30:00,2017,9,Monday,7,Part One,JETTE CT,42.34682750,-71.14319087,"(42.34682750, -71.14319087)"
I172077688,00560,Other Burglary,BURGLARY - OTHER - FORCE,E5,728,,2017-09-16 10:00:00,2017,9,Saturday,10,Part One,VFW PKWY,42.28059505,-71.17091524,"(42.28059505, -71.17091524)"
I172077676,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,626,,2017-09-18 00:30:00,2017,9,Monday,0,Part One,QUEENSBERRY ST,42.34255587,-71.09807867,"(42.34255587, -71.09807867)"
I172077650,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,C6,205,,2017-09-18 10:09:00,2017,9,Monday,10,Part One,A ST,42.34844142,-71.04996523,"(42.34844142, -71.04996523)"
I172077621,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,302,,2017-09-17 03:00:00,2017,9,Sunday,3,Part One,COLUMBUS AVE,42.32326641,-71.09841607,"(42.32326641, -71.09841607)"
I172077615,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,795,,2017-09-18 09:27:00,2017,9,Monday,9,Part One,CAMBRIDGE ST,42.35309968,-71.13866877,"(42.35309968, -71.13866877)"
I172077591,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E18,519,,2017-09-16 14:00:00,2017,9,Saturday,14,Part One,WALTER ST,42.25633071,-71.11783849,"(42.25633071, -71.11783849)"
I172077586,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D14,802,,2017-09-18 07:10:00,2017,9,Monday,7,Part One,CAMBRIDGE ST,42.35490995,-71.13420635,"(42.35490995, -71.13420635)"
I172077564,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E5,821,,2017-09-18 02:27:00,2017,9,Monday,2,Part One,WASHINGTON ST,42.25787411,-71.16113446,"(42.25787411, -71.16113446)"
I172077477,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,640,,2017-09-16 08:00:00,2017,9,Saturday,8,Part One,CHESHIRE ST,42.31223329,-71.10934133,"(42.31223329, -71.10934133)"
I172077475,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,794,,2017-09-16 20:00:00,2017,9,Saturday,20,Part One,PARK VALE AVE,42.35182446,-71.13313369,"(42.35182446, -71.13313369)"
I172077345,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,C6,214,,2017-09-17 10:19:00,2017,9,Sunday,10,Part One,W BROADWAY,42.33611200,-71.04665434,"(42.33611200, -71.04665434)"
I172077339,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,222,,2017-09-16 15:30:00,2017,9,Saturday,15,Part One,L ST,42.33691099,-71.03546307,"(42.33691099, -71.03546307)"
I172077319,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,179,,2017-09-17 06:07:00,2017,9,Sunday,6,Part One,READING ST,42.33061974,-71.07388234,"(42.33061974, -71.07388234)"
I172077313,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,441,,2017-09-17 03:00:00,2017,9,Sunday,3,Part One,HARVARD ST,42.29513502,-71.08691692,"(42.29513502, -71.08691692)"
I172077227,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,466,,2017-09-16 22:15:00,2017,9,Saturday,22,Part One,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I172077151,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,186,,2017-09-16 17:22:00,2017,9,Saturday,17,Part One,BOSTON ST,42.32155857,-71.06132071,"(42.32155857, -71.06132071)"
I172076979,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,426,,2017-09-16 04:04:00,2017,9,Saturday,4,Part One,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I172076873,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,794,,2017-09-14 22:00:00,2017,9,Thursday,22,Part One,GLENVILLE AVE,42.34900457,-71.13649962,"(42.34900457, -71.13649962)"
I172076859,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,578,,2017-09-15 19:12:00,2017,9,Friday,19,Part One,FORBES ST,42.32118290,-71.10682780,"(42.32118290, -71.10682780)"
I172076848,00560,Other Burglary,BURGLARY - OTHER - FORCE,B2,178,,2017-09-15 09:00:00,2017,9,Friday,9,Part One,RUSFIELD ST,42.32878596,-71.06945340,"(42.32878596, -71.06945340)"
I172076790,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C6,230,,2017-09-15 16:09:00,2017,9,Friday,16,Part One,K ST,42.33329364,-71.03735910,"(42.33329364, -71.03735910)"
I172076774,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E13,571,,2017-09-14 03:00:00,2017,9,Thursday,3,Part One,SIGOURNEY ST,42.30892227,-71.09986991,"(42.30892227, -71.09986991)"
I172076754,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,301,,2017-09-15 11:54:00,2017,9,Friday,11,Part One,CENTRE ST,42.32719862,-71.09600551,"(42.32719862, -71.09600551)"
I172076742,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,936,,2017-09-15 13:29:00,2017,9,Friday,13,Part One,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I172076715,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,106,,2017-09-15 11:58:00,2017,9,Friday,11,Part One,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
I172076561,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,795,,2017-09-14 23:00:00,2017,9,Thursday,23,Part One,ARMINGTON ST,42.35258991,-71.13683423,"(42.35258991, -71.13683423)"
I172076553,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A15,57,,2017-09-14 10:50:00,2017,9,Thursday,10,Part One,PLEASANT ST,42.37538908,-71.06214190,"(42.37538908, -71.06214190)"
I172076544,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7,21,,2017-09-14 21:21:00,2017,9,Thursday,21,Part One,BREMEN ST,42.37474388,-71.03207627,"(42.37474388, -71.03207627)"
I172076478,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,A7,30,,2017-09-13 09:00:00,2017,9,Wednesday,9,Part One,MAVERICK ST,42.36912985,-71.03659529,"(42.36912985, -71.03659529)"
I172076354,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,705,,2017-09-14 02:15:00,2017,9,Thursday,2,Part One,PARTRIDGE ST,42.27409506,-71.14639825,"(42.27409506, -71.14639825)"
I172076322,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,196,,2017-09-14 10:11:00,2017,9,Thursday,10,Part One,OLD COLONY AVE,42.33714141,-71.05656696,"(42.33714141, -71.05656696)"
I172076304,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C6,234,,2017-09-14 04:40:00,2017,9,Thursday,4,Part One,K ST,42.33185557,-71.03731191,"(42.33185557, -71.03731191)"
I172076287,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B2,281,,2017-09-14 02:51:00,2017,9,Thursday,2,Part One,DUDLEY ST,42.32853529,-71.08213874,"(42.32853529, -71.08213874)"
I172076191,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A7,20,,2017-09-13 18:59:00,2017,9,Wednesday,18,Part One,BREMEN ST,42.37597197,-71.03064506,"(42.37597197, -71.03064506)"
I172075960,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,426,,2017-09-13 06:18:00,2017,9,Wednesday,6,Part One,BABSON ST,42.27064633,-71.09271881,"(42.27064633, -71.09271881)"
I172075957,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,567,,2017-09-13 06:26:00,2017,9,Wednesday,6,Part One,GLEN RD,42.30877253,-71.10211507,"(42.30877253, -71.10211507)"
I172075938,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C6,186,,2017-09-13 01:25:00,2017,9,Wednesday,1,Part One,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I172075856,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,564,,2017-09-12 11:00:00,2017,9,Tuesday,11,Part One,ARCHDALE RD,42.29314152,-71.12204364,"(42.29314152, -71.12204364)"
I172075845,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,822,,2017-08-09 13:00:00,2017,8,Wednesday,13,Part One,MARGARETTA DR,42.25577653,-71.14547503,"(42.25577653, -71.14547503)"
I172075839,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,608,,2017-09-11 15:00:00,2017,9,Monday,15,Part One,S HUNTINGTON AVE,42.32955246,-71.11112429,"(42.32955246, -71.11112429)"
I172075832,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,322,,2017-09-12 09:30:00,2017,9,Tuesday,9,Part One,KAVANAUGH WAY,42.31493172,-71.08259078,"(42.31493172, -71.08259078)"
I172075763,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A15,51,,2017-09-12 15:03:00,2017,9,Tuesday,15,Part One,MAIN ST,42.38196259,-71.07144973,"(42.38196259, -71.07144973)"
I172075724,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,508,,2017-09-12 12:31:00,2017,9,Tuesday,12,Part One,WACHUSETT ST,42.29387689,-71.11648131,"(42.29387689, -71.11648131)"
I172075629,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,357,,2017-09-12 03:16:00,2017,9,Tuesday,3,Part One,WASHINGTON ST,42.29855898,-71.07307742,"(42.29855898, -71.07307742)"
I172075593,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,619,,2017-09-11 21:30:00,2017,9,Monday,21,Part One,SYMPHONY RD,42.34295335,-71.08833139,"(42.34295335, -71.08833139)"
I172075523,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E18,523,,2017-09-05 04:30:00,2017,9,Tuesday,4,Part One,HYDE PARK AVE,42.24260011,-71.13035022,"(42.24260011, -71.13035022)"
I172075512,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,572,,2017-09-11 14:30:00,2017,9,Monday,14,Part One,WALNUT AVE,42.31286060,-71.09572780,"(42.31286060, -71.09572780)"
I172075335,00560,Other Burglary,BURGLARY - OTHER - FORCE,E18,492,,2017-09-10 10:30:00,2017,9,Sunday,10,Part One,METROPOLITAN AVE,42.26511445,-71.11805743,"(42.26511445, -71.11805743)"
I172075300,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,235,,2017-09-11 03:26:00,2017,9,Monday,3,Part One,DORCHESTER AVE,42.31886949,-71.05674064,"(42.31886949, -71.05674064)"
I172075291,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,426,,2017-09-11 03:43:00,2017,9,Monday,3,Part One,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I172075021,00560,Other Burglary,BURGLARY - OTHER - FORCE,C11,388,,2017-09-10 02:20:00,2017,9,Sunday,2,Part One,HILLSDALE ST,42.27931080,-71.06080159,"(42.27931080, -71.06080159)"
I172074996,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,585,,2017-09-09 20:00:00,2017,9,Saturday,20,Part One,PARKER HILL AVE,42.32852889,-71.10121965,"(42.32852889, -71.10121965)"
I172074980,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,793,,2017-09-09 19:30:00,2017,9,Saturday,19,Part One,BRAINERD RD,42.34654105,-71.13514595,"(42.34654105, -71.13514595)"
I172074970,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,751,,2017-09-09 21:48:37,2017,9,Saturday,21,Part One,LAKE ST,42.34127775,-71.16606070,"(42.34127775, -71.16606070)"
I172074805,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,149,,2017-09-09 11:15:00,2017,9,Saturday,11,Part One,BRADDOCK PARK,42.34401870,-71.07828086,"(42.34401870, -71.07828086)"
I172074747,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,128,,2017-09-09 05:38:00,2017,9,Saturday,5,Part One,CLARENDON ST,42.34854636,-71.07416609,"(42.34854636, -71.07416609)"
I172074726,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,776,,2017-09-09 01:12:00,2017,9,Saturday,1,Part One,LYNE RD,42.34552337,-71.15183871,"(42.34552337, -71.15183871)"
I172074718,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,770,,2017-09-08 22:30:00,2017,9,Friday,22,Part One,BENNETT ST,42.35111771,-71.15321411,"(42.35111771, -71.15321411)"
I172074662,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,822,,2017-08-21 19:00:00,2017,8,Monday,19,Part One,GEORGETOWNE DR,42.25943465,-71.14798064,"(42.25943465, -71.14798064)"
I172074597,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,754,,2017-09-08 17:52:00,2017,9,Friday,17,Part One,TREMONT ST,42.35042044,-71.17121865,"(42.35042044, -71.17121865)"
I172074581,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,281,,2017-09-08 15:21:00,2017,9,Friday,15,Part One,MORELAND ST,42.32572097,-71.08220072,"(42.32572097, -71.08220072)"
I172074518,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,216,,2017-09-08 00:00:00,2017,9,Friday,0,Part One,W SEVENTH ST,42.33498449,-71.05192708,"(42.33498449, -71.05192708)"
I172074496,00541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,E13,606,,2017-09-05 09:00:00,2017,9,Tuesday,9,Part One,S HUNTINGTON AVE,42.33136931,-71.11185116,"(42.33136931, -71.11185116)"
I172074474,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7, ,,2017-09-08 12:38:00,2017,9,Friday,12,Part One,5 BREMEN ST,,,"(0.00000000, 0.00000000)"
I172074407,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A15,900,,2017-09-08 00:00:00,2017,9,Friday,0,Part One,BUNKER HILL ST,42.37771479,-71.05892710,"(42.37771479, -71.05892710)"
I172074325,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,914,,2017-09-07 22:10:00,2017,9,Thursday,22,Part One,MONSIGNOR DENNIS F O'CALL,42.32752693,-71.05541255,"(42.32752693, -71.05541255)"
I172074215,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,563,,2017-09-07 07:00:00,2017,9,Thursday,7,Part One,BRADEEN ST,42.29072875,-71.12183517,"(42.29072875, -71.12183517)"
I172074120,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,609,,2017-09-07 12:15:00,2017,9,Thursday,12,Part One,BYNNER ST,42.32364847,-71.11094047,"(42.32364847, -71.11094047)"
I172074059,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,502,,2017-09-07 07:02:00,2017,9,Thursday,7,Part One,BROOK ST,42.28411205,-71.11488033,"(42.28411205, -71.11488033)"
I172074054,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,78,,2017-09-07 01:59:00,2017,9,Thursday,1,Part One,HANOVER ST,42.36179428,-71.05711270,"(42.36179428, -71.05711270)"
I172074019,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,93,,2017-09-07 01:42:00,2017,9,Thursday,1,Part One,STATE ST,42.35892253,-71.05635419,"(42.35892253, -71.05635419)"
I172073939,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,A7,5,,2017-09-06 18:53:00,2017,9,Wednesday,18,Part One,SARATOGA ST,42.38490217,-71.00186562,"(42.38490217, -71.00186562)"
I172073937,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,182,,2017-09-06 17:27:00,2017,9,Wednesday,17,Part One,NORFOLK AVE,42.32433424,-71.06845649,"(42.32433424, -71.06845649)"
I172073895,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,816,,2017-09-05 19:00:00,2017,9,Tuesday,19,Part One,ROYAL ST,42.35751060,-71.12996479,"(42.35751060, -71.12996479)"
I172073827,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,584,,2017-09-06 13:07:00,2017,9,Wednesday,13,Part One,FISHER AVE,42.32756936,-71.10181691,"(42.32756936, -71.10181691)"
I172073772,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,761,,2017-09-05 12:00:00,2017,9,Tuesday,12,Part One,OAKLAND ST,42.35122786,-71.15928108,"(42.35122786, -71.15928108)"
I172073770,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,233,,2017-09-06 09:19:00,2017,9,Wednesday,9,Part One,I ST,42.33180676,-71.03985004,"(42.33180676, -71.03985004)"
