INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172032663,03301,Verbal Disputes,VERBAL DISPUTE,C6,256,,2017-04-27 01:28:00,2017,4,Thursday,1,Part Three,MOUNT VERNON ST,42.31779354,-71.04210959,"(42.31779354, -71.04210959)"
I172032652,03301,Verbal Disputes,VERBAL DISPUTE,C11,342,,2017-04-26 23:53:00,2017,4,Wednesday,23,Part Three,TOPLIFF ST,42.30284782,-71.06808985,"(42.30284782, -71.06808985)"
I172032651,03301,Verbal Disputes,VERBAL DISPUTE,C11,460,,2017-04-26 23:57:00,2017,4,Wednesday,23,Part Three,COLUMBIA RD,42.30577465,-71.07948006,"(42.30577465, -71.07948006)"
I172032630,03301,Verbal Disputes,VERBAL DISPUTE,C11,460,,2017-04-26 22:41:00,2017,4,Wednesday,22,Part Three,COLUMBIA RD,42.30577465,-71.07948006,"(42.30577465, -71.07948006)"
I172032613,03301,Verbal Disputes,VERBAL DISPUTE,B3,433,,2017-04-26 21:35:39,2017,4,Wednesday,21,Part Three,HOPKINS ST,42.28183256,-71.08413921,"(42.28183256, -71.08413921)"
I172032598,03301,Verbal Disputes,VERBAL DISPUTE,C11,387,,2017-04-26 20:24:00,2017,4,Wednesday,20,Part Three,BUTLER ST,42.27194390,-71.06253785,"(42.27194390, -71.06253785)"
I172032578,03301,Verbal Disputes,VERBAL DISPUTE,D4,170,,2017-04-26 19:30:00,2017,4,Wednesday,19,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I172032569,03301,Verbal Disputes,VERBAL DISPUTE,B3,464,,2017-04-26 18:09:41,2017,4,Wednesday,18,Part Three,HARVARD ST,42.28968115,-71.09212545,"(42.28968115, -71.09212545)"
I172032558,03301,Verbal Disputes,VERBAL DISPUTE,E5,681,,2017-04-26 18:00:00,2017,4,Wednesday,18,Part Three,DURNELL AVE,42.28544298,-71.13676974,"(42.28544298, -71.13676974)"
I172032517,03301,Verbal Disputes,VERBAL DISPUTE,B2,311,,2017-04-26 15:56:00,2017,4,Wednesday,15,Part Three,MAYWOOD ST,42.31785924,-71.08103560,"(42.31785924, -71.08103560)"
I172032500,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2017-04-26 15:14:00,2017,4,Wednesday,15,Part Three,STANWOOD ST,42.30762176,-71.07752554,"(42.30762176, -71.07752554)"
I172032444,03301,Verbal Disputes,VERBAL DISPUTE,B2,298,,2017-04-26 12:01:00,2017,4,Wednesday,12,Part Three,OBIERNE PL,42.32319806,-71.08908618,"(42.32319806, -71.08908618)"
I172032415,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2017-04-26 10:52:00,2017,4,Wednesday,10,Part Three,COLUMBIA RD,42.30591851,-71.07956586,"(42.30591851, -71.07956586)"
I172032389,03301,Verbal Disputes,VERBAL DISPUTE,C11,337,,2017-04-26 08:05:00,2017,4,Wednesday,8,Part Three,DEVON ST,42.30724276,-71.07558677,"(42.30724276, -71.07558677)"
I172032378,03301,Verbal Disputes,VERBAL DISPUTE,B2,322,,2017-04-26 03:44:00,2017,4,Wednesday,3,Part Three,WARREN ST,42.31503085,-71.08344018,"(42.31503085, -71.08344018)"
I172032363,03301,Verbal Disputes,VERBAL DISPUTE,E18,502,,2017-04-26 00:12:06,2017,4,Wednesday,0,Part Three,BYRD AVE,42.28570817,-71.11458324,"(42.28570817, -71.11458324)"
I172032349,03301,Verbal Disputes,VERBAL DISPUTE,C11,247,,2017-04-25 21:54:00,2017,4,Tuesday,21,Part Three,PEARL ST,42.31493506,-71.05834852,"(42.31493506, -71.05834852)"
I172032304,03301,Verbal Disputes,VERBAL DISPUTE,B3,432,,2017-04-25 18:43:00,2017,4,Tuesday,18,Part Three,CALLENDER ST,42.28792819,-71.08502171,"(42.28792819, -71.08502171)"
I172032298,03301,Verbal Disputes,VERBAL DISPUTE,B2,298,,2017-04-25 18:22:00,2017,4,Tuesday,18,Part Three,ROCKLAND ST,42.32281352,-71.08685352,"(42.32281352, -71.08685352)"
I172032295,03301,Verbal Disputes,VERBAL DISPUTE,B2,909,,2017-04-25 18:05:00,2017,4,Tuesday,18,Part Three,WHITTIER ST,42.33380238,-71.08880867,"(42.33380238, -71.08880867)"
I172032271,03301,Verbal Disputes,VERBAL DISPUTE,B3,456,,2017-04-25 16:45:00,2017,4,Tuesday,16,Part Three,GREENWOOD ST,42.30175909,-71.07955160,"(42.30175909, -71.07955160)"
I172032202,03301,Verbal Disputes,VERBAL DISPUTE,B3,469,,2017-04-25 12:24:00,2017,4,Tuesday,12,Part Three,HIAWATHA RD,42.27683754,-71.09526440,"(42.27683754, -71.09526440)"
I172032165,03301,Verbal Disputes,VERBAL DISPUTE,B2,280,,2017-04-25 10:44:00,2017,4,Tuesday,10,Part Three,DUDLEY ST,42.32872589,-71.08382217,"(42.32872589, -71.08382217)"
I172032152,03301,Verbal Disputes,VERBAL DISPUTE,C11,387,,2017-04-25 09:45:00,2017,4,Tuesday,9,Part Three,MEDWAY ST,42.27209952,-71.06578251,"(42.27209952, -71.06578251)"
I172032125,03301,Verbal Disputes,VERBAL DISPUTE,C6,915,,2017-04-25 06:33:00,2017,4,Tuesday,6,Part Three,E EIGHTH ST,42.33255367,-71.05064614,"(42.33255367, -71.05064614)"
I172032077,03301,Verbal Disputes,VERBAL DISPUTE,C11,823,,2017-04-24 21:25:00,2017,4,Monday,21,Part Three,SAWYER AVE,42.31209619,-71.06084426,"(42.31209619, -71.06084426)"
I172032065,03301,Verbal Disputes,VERBAL DISPUTE,E18,940,,2017-04-24 20:57:00,2017,4,Monday,20,Part Three,GARFIELD AVE,42.24361883,-71.11989255,"(42.24361883, -71.11989255)"
I172032064,03301,Verbal Disputes,VERBAL DISPUTE,B3,565,,2017-04-24 21:07:00,2017,4,Monday,21,Part Three,W MAIN ST,42.28836115,-71.09528335,"(42.28836115, -71.09528335)"
I172032057,03301,Verbal Disputes,VERBAL DISPUTE,B2,314,,2017-04-24 19:08:00,2017,4,Monday,19,Part Three,CRAWFORD ST,42.31596799,-71.09174108,"(42.31596799, -71.09174108)"
I172032038,03301,Verbal Disputes,VERBAL DISPUTE,C11,387,,2017-04-24 18:59:00,2017,4,Monday,18,Part Three,MEDWAY ST,42.27209952,-71.06578251,"(42.27209952, -71.06578251)"
I172032011,03301,Verbal Disputes,VERBAL DISPUTE,B3,430,,2017-04-24 18:26:00,2017,4,Monday,18,Part Three,MORTON ST,42.28405588,-71.09045322,"(42.28405588, -71.09045322)"
I172031933,03301,Verbal Disputes,VERBAL DISPUTE,E18,482,,2017-04-24 14:39:00,2017,4,Monday,14,Part Three,MALTA ST,42.26506676,-71.09768522,"(42.26506676, -71.09768522)"
I172031883,03301,Verbal Disputes,VERBAL DISPUTE,B2, ,,2017-04-24 13:14:00,2017,4,Monday,13,Part Three,,42.32889214,-71.08513322,"(42.32889214, -71.08513322)"
I172031834,03301,Verbal Disputes,VERBAL DISPUTE,C11,354,,2017-04-24 10:37:00,2017,4,Monday,10,Part Three,MANLEY ST,42.29641109,-71.05412064,"(42.29641109, -71.05412064)"
I172031795,03301,Verbal Disputes,VERBAL DISPUTE,A7,26,,2017-04-24 06:23:00,2017,4,Monday,6,Part Three,W EAGLE ST,42.38136158,-71.03977406,"(42.38136158, -71.03977406)"
I172031788,03301,Verbal Disputes,VERBAL DISPUTE,C11,248,,2017-04-24 06:39:00,2017,4,Monday,6,Part Three,SAINT WILLIAM ST,42.31479826,-71.05611285,"(42.31479826, -71.05611285)"
I172031784,03301,Verbal Disputes,VERBAL DISPUTE,B2,316,,2017-04-24 03:57:00,2017,4,Monday,3,Part Three,HOMESTEAD ST,42.31342215,-71.09348975,"(42.31342215, -71.09348975)"
I172031783,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2017-04-24 04:15:00,2017,4,Monday,4,Part Three,CENTRE STREET TER,42.32565280,-71.09641855,"(42.32565280, -71.09641855)"
I172031712,03301,Verbal Disputes,VERBAL DISPUTE,D14,786,,2017-04-23 20:46:00,2017,4,Sunday,20,Part Three,COMMONWEALTH AVE,42.34139108,-71.14654216,"(42.34139108, -71.14654216)"
I172031675,03301,Verbal Disputes,VERBAL DISPUTE,C11,248,,2017-04-23 17:51:00,2017,4,Sunday,17,Part Three,SAINT WILLIAM ST,42.31479826,-71.05611285,"(42.31479826, -71.05611285)"
I172031671,03301,Verbal Disputes,VERBAL DISPUTE,B2,318,,2017-04-23 17:44:00,2017,4,Sunday,17,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,"(42.30956305, -71.08990197)"
I172031633,03301,Verbal Disputes,VERBAL DISPUTE,C11,366,,2017-04-23 15:36:00,2017,4,Sunday,15,Part Three,MONSIGNOR PATRICK J. LYDO,42.28866198,-71.06130524,"(42.28866198, -71.06130524)"
I172031626,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2017-04-23 14:08:00,2017,4,Sunday,14,Part Three,BRUNSWICK ST,42.31089986,-71.08007661,"(42.31089986, -71.08007661)"
I172031533,03301,Verbal Disputes,VERBAL DISPUTE,C11,341,,2017-04-23 02:00:00,2017,4,Sunday,2,Part Three,HAMILTON ST,42.30500848,-71.06606441,"(42.30500848, -71.06606441)"
I172031505,03301,Verbal Disputes,VERBAL DISPUTE,D4,627,,2017-04-23 01:23:00,2017,4,Sunday,1,Part Three,PETERBOROUGH ST,42.34339388,-71.09849282,"(42.34339388, -71.09849282)"
I172031501,03301,Verbal Disputes,VERBAL DISPUTE,A7,26,,2017-04-23 00:25:00,2017,4,Sunday,0,Part Three,MERIDIAN ST,42.38167191,-71.03928397,"(42.38167191, -71.03928397)"
I172031496,03301,Verbal Disputes,VERBAL DISPUTE,E5,562,,2017-04-23 00:37:00,2017,4,Sunday,0,Part Three,BEXLEY RD,42.28743327,-71.12510302,"(42.28743327, -71.12510302)"
I172031483,03301,Verbal Disputes,VERBAL DISPUTE,C11,364,,2017-04-22 22:31:00,2017,4,Saturday,22,Part Three,CENTRE ST,42.29506405,-71.05672533,"(42.29506405, -71.05672533)"
I172031473,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2017-04-22 21:34:56,2017,4,Saturday,21,Part Three,STANWOOD ST,42.30762176,-71.07752554,"(42.30762176, -71.07752554)"
I172031471,03301,Verbal Disputes,VERBAL DISPUTE,B2,265,,2017-04-22 19:39:00,2017,4,Saturday,19,Part Three,PERRIN ST,42.32274491,-71.07799077,"(42.32274491, -71.07799077)"
I172031453,03301,Verbal Disputes,VERBAL DISPUTE,E18,522,,2017-04-22 20:53:00,2017,4,Saturday,20,Part Three,WILTON ST,42.24891703,-71.12588341,"(42.24891703, -71.12588341)"
I172031448,03301,Verbal Disputes,VERBAL DISPUTE,B2,291,,2017-04-22 19:55:00,2017,4,Saturday,19,Part Three,JOHN ELIOT SQ,42.33001318,-71.09117863,"(42.33001318, -71.09117863)"
I172031445,03301,Verbal Disputes,VERBAL DISPUTE,B2,326,,2017-04-22 20:03:00,2017,4,Saturday,20,Part Three,FAYSTON ST,42.31260540,-71.07624159,"(42.31260540, -71.07624159)"
I172031384,03301,Verbal Disputes,VERBAL DISPUTE,B3,429,,2017-04-22 14:59:00,2017,4,Saturday,14,Part Three,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I172031374,03301,Verbal Disputes,VERBAL DISPUTE,D4,285,,2017-04-22 14:42:00,2017,4,Saturday,14,Part Three,TREMONT ST,42.33698202,-71.08458699,"(42.33698202, -71.08458699)"
I172031235,03301,Verbal Disputes,VERBAL DISPUTE,B2,322,,2017-04-21 19:27:00,2017,4,Friday,19,Part Three,GASTON ST,42.31363545,-71.08251322,"(42.31363545, -71.08251322)"
I172031233,03301,Verbal Disputes,VERBAL DISPUTE,C11,334,,2017-04-21 22:53:00,2017,4,Friday,22,Part Three,HENDRY ST,42.30945933,-71.06514623,"(42.30945933, -71.06514623)"
I172031226,03301,Verbal Disputes,VERBAL DISPUTE,C11,347,,2017-04-21 22:37:00,2017,4,Friday,22,Part Three,ADAMS ST,42.30715639,-71.06245539,"(42.30715639, -71.06245539)"
I172031224,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2017-04-21 22:20:00,2017,4,Friday,22,Part Three,HIGHLAND ST,42.32339127,-71.09547475,"(42.32339127, -71.09547475)"
I172031154,03301,Verbal Disputes,VERBAL DISPUTE,D14,956,,2017-04-21 17:08:00,2017,4,Friday,17,Part Three,WASHINGTON ST,42.34266946,-71.14098779,"(42.34266946, -71.14098779)"
I172031128,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2017-04-21 16:04:00,2017,4,Friday,16,Part Three,HIGHLAND ST,42.32340986,-71.09339604,"(42.32340986, -71.09339604)"
I172031115,03301,Verbal Disputes,VERBAL DISPUTE,C11,823,,2017-04-21 15:31:00,2017,4,Friday,15,Part Three,SAWYER AVE,42.31209619,-71.06084426,"(42.31209619, -71.06084426)"
I172031032,03301,Verbal Disputes,VERBAL DISPUTE,A7,11,,2017-04-21 10:02:00,2017,4,Friday,10,Part Three,WILLIAM F MCCLELLAN HWY,42.39352862,-71.01158244,"(42.39352862, -71.01158244)"
I172031016,03301,Verbal Disputes,VERBAL DISPUTE,C11,823,,2017-04-21 10:21:00,2017,4,Friday,10,Part Three,DEWOLF ST,42.31077760,-71.06060553,"(42.31077760, -71.06060553)"
I172030938,03301,Verbal Disputes,VERBAL DISPUTE,E18,531,,2017-04-20 20:34:00,2017,4,Thursday,20,Part Three,NEPONSET VALLEY PKWY,42.24186532,-71.13277504,"(42.24186532, -71.13277504)"
I172030931,03301,Verbal Disputes,VERBAL DISPUTE,B2,325,,2017-04-20 20:14:00,2017,4,Thursday,20,Part Three,QUINCY ST,42.31369016,-71.07696741,"(42.31369016, -71.07696741)"
I172030914,03301,Verbal Disputes,VERBAL DISPUTE,C11,352,,2017-04-20 18:22:00,2017,4,Thursday,18,Part Three,DITSON ST,42.30047534,-71.06356605,"(42.30047534, -71.06356605)"
I172030911,03301,Verbal Disputes,VERBAL DISPUTE,B3,466,,2017-04-20 18:35:00,2017,4,Thursday,18,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I172030848,03301,Verbal Disputes,VERBAL DISPUTE,B3,418,,2017-04-20 15:39:00,2017,4,Thursday,15,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I172030804,03301,Verbal Disputes,VERBAL DISPUTE,B2,909,,2017-04-20 11:27:00,2017,4,Thursday,11,Part Three,CABOT ST,42.33338200,-71.08745421,"(42.33338200, -71.08745421)"
I172030743,03301,Verbal Disputes,VERBAL DISPUTE,B2,265,,2017-04-20 08:43:00,2017,4,Thursday,8,Part Three,PERRIN ST,42.32188540,-71.07906279,"(42.32188540, -71.07906279)"
I172030689,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2017-04-20 01:12:00,2017,4,Thursday,1,Part Three,BEECH GLEN ST,42.32463870,-71.09531354,"(42.32463870, -71.09531354)"
I172030682,03301,Verbal Disputes,VERBAL DISPUTE,E13,906,,2017-04-19 23:38:00,2017,4,Wednesday,23,Part Three,HEATH ST,42.32624204,-71.10317575,"(42.32624204, -71.10317575)"
I172030661,03301,Verbal Disputes,VERBAL DISPUTE,A7,3,,2017-04-19 22:14:00,2017,4,Wednesday,22,Part Three,BENNINGTON ST,42.38932874,-70.99792776,"(42.38932874, -70.99792776)"
I172030653,03301,Verbal Disputes,VERBAL DISPUTE,B2,182,,2017-04-19 21:15:00,2017,4,Wednesday,21,Part Three,BURRELL ST,42.32314840,-71.07004417,"(42.32314840, -71.07004417)"
I172030651,03301,Verbal Disputes,VERBAL DISPUTE,B3,469,,2017-04-19 21:27:00,2017,4,Wednesday,21,Part Three,MATTAPAN ST,42.27974263,-71.09771603,"(42.27974263, -71.09771603)"
I172030648,03301,Verbal Disputes,VERBAL DISPUTE,C11,257,,2017-04-19 20:49:00,2017,4,Wednesday,20,Part Three,ROWELL ST,42.31333949,-71.06424970,"(42.31333949, -71.06424970)"
I172030628,03301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2017-04-19 19:00:00,2017,4,Wednesday,19,Part Three,FIDELIS WAY,42.34531664,-71.14298078,"(42.34531664, -71.14298078)"
I172030571,03301,Verbal Disputes,VERBAL DISPUTE,A7,23,,2017-04-19 16:29:00,2017,4,Wednesday,16,Part Three,LEXINGTON ST,42.37826778,-71.03601677,"(42.37826778, -71.03601677)"
I172030534,03301,Verbal Disputes,VERBAL DISPUTE,A7,23,,2017-04-19 14:41:00,2017,4,Wednesday,14,Part Three,LEXINGTON ST,42.37826778,-71.03601677,"(42.37826778, -71.03601677)"
I172030532,03301,Verbal Disputes,VERBAL DISPUTE,E18,538,,2017-04-19 13:36:00,2017,4,Wednesday,13,Part Three,MOUNT ASH RD,42.25642616,-71.13154793,"(42.25642616, -71.13154793)"
I172030488,03301,Verbal Disputes,VERBAL DISPUTE,B3,468,,2017-04-19 12:23:00,2017,4,Wednesday,12,Part Three,WALK HILL ST,42.27791465,-71.09452937,"(42.27791465, -71.09452937)"
I172030334,03301,Verbal Disputes,VERBAL DISPUTE,B2,268,,2017-04-18 21:05:00,2017,4,Tuesday,21,Part Three,ADAMS ST,42.32851529,-71.07653709,"(42.32851529, -71.07653709)"
I172030320,03301,Verbal Disputes,VERBAL DISPUTE,B3,418,,2017-04-18 19:20:00,2017,4,Tuesday,19,Part Three,CAPEN ST,42.28079417,-71.07882205,"(42.28079417, -71.07882205)"
I172030309,03301,Verbal Disputes,VERBAL DISPUTE,A7,26,,2017-04-18 19:08:00,2017,4,Tuesday,19,Part Three,BORDER ST,42.38093345,-71.04023929,"(42.38093345, -71.04023929)"
I172030289,03301,Verbal Disputes,VERBAL DISPUTE,E18,526,,2017-04-18 18:28:00,2017,4,Tuesday,18,Part Three,MILLSTONE RD,42.23287025,-71.13004959,"(42.23287025, -71.13004959)"
I172030276,03301,Verbal Disputes,VERBAL DISPUTE,E5,822,,2017-04-18 16:52:00,2017,4,Tuesday,16,Part Three,WASHINGTON ST,42.26312000,-71.15508544,"(42.26312000, -71.15508544)"
I172030267,03301,Verbal Disputes,VERBAL DISPUTE,B2,319,,2017-04-18 16:43:00,2017,4,Tuesday,16,Part Three,NAZING ST,42.30664081,-71.08584976,"(42.30664081, -71.08584976)"
I172030263,03301,Verbal Disputes,VERBAL DISPUTE,B2,602,,2017-04-18 17:34:00,2017,4,Tuesday,17,Part Three,SAINT ALPHONSUS ST,42.33364098,-71.10088910,"(42.33364098, -71.10088910)"
I172030249,03301,Verbal Disputes,VERBAL DISPUTE,C11,364,,2017-04-18 15:57:00,2017,4,Tuesday,15,Part Three,LESLIE ST,42.29514664,-71.05860832,"(42.29514664, -71.05860832)"
I172030229,03301,Verbal Disputes,VERBAL DISPUTE,B2,297,,2017-04-18 15:11:00,2017,4,Tuesday,15,Part Three,KENSINGTON PARK,42.32171349,-71.08260822,"(42.32171349, -71.08260822)"
I172030224,03301,Verbal Disputes,VERBAL DISPUTE,A7,907,,2017-04-18 14:41:00,2017,4,Tuesday,14,Part Three,BORDER ST,42.37141060,-71.04245069,"(42.37141060, -71.04245069)"
I172030210,03301,Verbal Disputes,VERBAL DISPUTE,D4,620,,2017-04-18 14:06:00,2017,4,Tuesday,14,Part Three,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)"
I172030208,03301,Verbal Disputes,VERBAL DISPUTE,C11,345,,2017-04-18 13:49:00,2017,4,Tuesday,13,Part Three,BENTHAM RD,42.30328747,-71.06363409,"(42.30328747, -71.06363409)"
I172030199,03301,Verbal Disputes,VERBAL DISPUTE,A7,2,,2017-04-18 13:07:00,2017,4,Tuesday,13,Part Three,WALDEMAR AVE,42.39274002,-71.00479067,"(42.39274002, -71.00479067)"
I172030191,03301,Verbal Disputes,VERBAL DISPUTE,E18,519,,2017-04-18 13:14:00,2017,4,Tuesday,13,Part Three,WEST ST,42.25912397,-71.11846086,"(42.25912397, -71.11846086)"
I172030140,03301,Verbal Disputes,VERBAL DISPUTE,C11,354,,2017-04-18 10:34:00,2017,4,Tuesday,10,Part Three,ADAMS ST,42.29807739,-71.05695195,"(42.29807739, -71.05695195)"
I172030132,03301,Verbal Disputes,VERBAL DISPUTE,C11,352,,2017-04-18 10:28:39,2017,4,Tuesday,10,Part Three,LEROY ST,42.30095488,-71.06537601,"(42.30095488, -71.06537601)"
I172030129,03301,Verbal Disputes,VERBAL DISPUTE,D4,149,,2017-04-18 09:18:00,2017,4,Tuesday,9,Part Three,COLUMBUS AVE,42.34563477,-71.07555367,"(42.34563477, -71.07555367)"
I172030122,03301,Verbal Disputes,VERBAL DISPUTE,B2,315,,2017-04-18 09:04:00,2017,4,Tuesday,9,Part Three,WAUMBECK ST,42.31348708,-71.08460242,"(42.31348708, -71.08460242)"
I172030087,03301,Verbal Disputes,VERBAL DISPUTE,B2,267,,2017-04-18 00:39:00,2017,4,Tuesday,0,Part Three,DUDLEY ST,42.32788516,-71.07770633,"(42.32788516, -71.07770633)"
I172030076,03301,Verbal Disputes,VERBAL DISPUTE,B2,265,,2017-04-18 00:39:00,2017,4,Tuesday,0,Part Three,PERRIN ST,42.32188540,-71.07906279,"(42.32188540, -71.07906279)"
I172030049,03301,Verbal Disputes,VERBAL DISPUTE,D4,905,,2017-04-17 21:58:00,2017,4,Monday,21,Part Three,E BROOKLINE ST,42.33926764,-71.07208833,"(42.33926764, -71.07208833)"
I172030048,03301,Verbal Disputes,VERBAL DISPUTE,B3,450,,2017-04-17 22:45:00,2017,4,Monday,22,Part Three,ASPINWALL RD,42.29181580,-71.07244098,"(42.29181580, -71.07244098)"
I172030046,03301,Verbal Disputes,VERBAL DISPUTE,B2,297,,2017-04-17 21:41:00,2017,4,Monday,21,Part Three,ROCKLAND ST,42.32246156,-71.08486426,"(42.32246156, -71.08486426)"
I172030045,03301,Verbal Disputes,VERBAL DISPUTE,C11,344,,2017-04-17 21:25:00,2017,4,Monday,21,Part Three,CORONA ST,42.30146198,-71.06895960,"(42.30146198, -71.06895960)"
I172030042,03301,Verbal Disputes,VERBAL DISPUTE,B3,943,,2017-04-17 20:06:00,2017,4,Monday,20,Part Three,WOODBOLE AVE,42.27557518,-71.08094055,"(42.27557518, -71.08094055)"
I172030037,03301,Verbal Disputes,VERBAL DISPUTE,A15,900,,2017-04-17 21:00:00,2017,4,Monday,21,Part Three,MEDFORD ST,42.37944051,-71.05841511,"(42.37944051, -71.05841511)"
I172030012,03301,Verbal Disputes,VERBAL DISPUTE,B2,318,,2017-04-17 20:13:00,2017,4,Monday,20,Part Three,ELM HILL AVE,42.30936254,-71.08762428,"(42.30936254, -71.08762428)"
I172030009,03301,Verbal Disputes,VERBAL DISPUTE,A1,462,,2017-04-17 20:13:00,2017,4,Monday,20,Part Three,WASHINGTON ST,42.31943966,-71.09467467,"(42.31943966, -71.09467467)"
I172030004,03301,Verbal Disputes,VERBAL DISPUTE,B2,604,,2017-04-17 19:19:00,2017,4,Monday,19,Part Three,WAIT ST,42.33166662,-71.10661110,"(42.33166662, -71.10661110)"
I172029937,03301,Verbal Disputes,VERBAL DISPUTE,B2,292,,2017-04-17 14:14:00,2017,4,Monday,14,Part Three,KENILWORTH ST,42.32874077,-71.08771559,"(42.32874077, -71.08771559)"
I172029933,03301,Verbal Disputes,VERBAL DISPUTE,A1,79,,2017-04-17 14:18:00,2017,4,Monday,14,Part Three,ENDICOTT ST,42.36559118,-71.05743320,"(42.36559118, -71.05743320)"
I172029894,03301,Verbal Disputes,VERBAL DISPUTE,B2,308,,2017-04-17 02:13:00,2017,4,Monday,2,Part Three,HUMBOLDT AVE,42.31788029,-71.08629880,"(42.31788029, -71.08629880)"
I172029846,03301,Verbal Disputes,VERBAL DISPUTE,B2,315,,2017-04-17 09:32:00,2017,4,Monday,9,Part Three,WAUMBECK ST,42.31348708,-71.08460242,"(42.31348708, -71.08460242)"
I172029815,03301,Verbal Disputes,VERBAL DISPUTE,B2,265,,2017-04-17 03:17:00,2017,4,Monday,3,Part Three,IRWIN AVE,42.32146220,-71.07803670,"(42.32146220, -71.07803670)"
I172029757,03301,Verbal Disputes,VERBAL DISPUTE,B3,435,,2017-04-16 22:06:25,2017,4,Sunday,22,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I172029755,03301,Verbal Disputes,VERBAL DISPUTE,B2,331,,2017-04-16 21:25:00,2017,4,Sunday,21,Part Three,COLUMBIA RD,42.31163120,-71.06974316,"(42.31163120, -71.06974316)"
I172029739,03301,Verbal Disputes,VERBAL DISPUTE,C11,336,,2017-04-16 21:14:00,2017,4,Sunday,21,Part Three,BOWDOIN ST,42.30465897,-71.06912603,"(42.30465897, -71.06912603)"
I172029700,03301,Verbal Disputes,VERBAL DISPUTE,B2,316,,2017-04-16 17:51:00,2017,4,Sunday,17,Part Three,RUTHVEN ST,42.31410481,-71.09291975,"(42.31410481, -71.09291975)"
I172029670,03301,Verbal Disputes,VERBAL DISPUTE,A1,111,,2017-04-16 15:48:00,2017,4,Sunday,15,Part Three,WASHINGTON ST,42.35358129,-71.06236665,"(42.35358129, -71.06236665)"
I172029642,03301,Verbal Disputes,VERBAL DISPUTE,B2,183,,2017-04-16 13:11:00,2017,4,Sunday,13,Part Three,LEYLAND ST,42.32066147,-71.07067867,"(42.32066147, -71.07067867)"
I172029627,03301,Verbal Disputes,VERBAL DISPUTE,B2,323,,2017-04-16 11:40:00,2017,4,Sunday,11,Part Three,HOLBORN ST,42.31481749,-71.08141069,"(42.31481749, -71.08141069)"
I172029613,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2017-04-16 10:54:00,2017,4,Sunday,10,Part Three,HIGHLAND ST,42.32339127,-71.09547475,"(42.32339127, -71.09547475)"
I172029610,03301,Verbal Disputes,VERBAL DISPUTE,B2,296,,2017-04-16 11:14:00,2017,4,Sunday,11,Part Three,WARREN ST,42.32221645,-71.08206723,"(42.32221645, -71.08206723)"
I172029604,03301,Verbal Disputes,VERBAL DISPUTE,B3,434,,2017-04-16 10:23:00,2017,4,Sunday,10,Part Three,CAPEN ST,42.28272973,-71.08038688,"(42.28272973, -71.08038688)"
I172029584,03301,Verbal Disputes,VERBAL DISPUTE,B3,463,,2017-04-16 08:29:00,2017,4,Sunday,8,Part Three,HARVARD ST,42.29260629,-71.08989828,"(42.29260629, -71.08989828)"
I172029581,03301,Verbal Disputes,VERBAL DISPUTE,B2,310,,2017-04-16 08:57:00,2017,4,Sunday,8,Part Three,HAZELWOOD CT,42.31785103,-71.08499096,"(42.31785103, -71.08499096)"
I172029576,03301,Verbal Disputes,VERBAL DISPUTE,E18,483,,2017-04-16 08:11:00,2017,4,Sunday,8,Part Three,RIVER ST,42.26355114,-71.10234053,"(42.26355114, -71.10234053)"
I172029567,03301,Verbal Disputes,VERBAL DISPUTE,B2,909,,2017-04-16 06:21:00,2017,4,Sunday,6,Part Three,RUGGLES ST,42.33445761,-71.08806100,"(42.33445761, -71.08806100)"
I172029556,03301,Verbal Disputes,VERBAL DISPUTE,C11,337,,2017-04-16 01:33:00,2017,4,Sunday,1,Part Three,COLUMBIA RD,42.30645148,-71.07730382,"(42.30645148, -71.07730382)"
I172029545,03301,Verbal Disputes,VERBAL DISPUTE,C11,402,,2017-04-16 02:18:00,2017,4,Sunday,2,Part Three,BAILEY ST,42.28340450,-71.07010617,"(42.28340450, -71.07010617)"
